id	storeNmae	phone	address	map-href
331	溪湖忠溪概念店	04-8851882	彰化縣溪湖鎮員鹿路2段383號	https://www.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E5%93%A1%E9%B9%BF%E8%B7%AF2%E6%AE%B5383%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwjw4P3D3an5AhWEAaYKHXFuC5IQ_AUoAXoECAEQAw
332	北斗中華概念店	04-8875963	彰化縣北斗鎮中華路214號	https://www.google.com/maps/dir//521%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E4%B8%AD%E8%8F%AF%E8%B7%AF214%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x34694aa16da3f85b:0x457ff1987d61003b?sa=X&ved=2ahUKEwjq54-Kiab1AhWbZt4KHfDpD1YQwwV6BAgIEAM
333	員林三民概念店	04-8325252	彰化縣員林鎮三民東街283號	https://www.google.com/maps/place/510%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E4%B8%89%E6%B0%91%E6%9D%B1%E8%A1%97283%E8%99%9F/data=!4m2!3m1!1s0x346936f0a6ddc4ad:0xf55f55c3ecb5e41e?sa=X&ved=2ahUKEwjxg4642rfzAhXLFIgKHQKwBd8Q8gF6BAgFEAE
334	社頭社斗概念店	04-8730200	彰化縣社頭鄉社斗路1段211號	"https://www.google.com/maps/dir/22.9769216,120.1733632/511%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A4%BE%E9%A0%AD%E9%84%89%E7%A4%BE%E6%96%97%E8%B7%AF%E4%B8%80%E6%AE%B5211%E8%99%9F/@23.4086792,119.8408344,9z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x34693445a81f0afb"
335	大村活力山腳	04-8521919	彰化縣大村鄉山腳路109-3號	https://goo.gl/maps/D4ECF8y5fdjceykc7
336	二林仁愛概念店	04-8960612	彰化縣二林鎮仁愛路402號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E4%BB%81%E6%84%9B%E8%B7%AF402%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
337	永靖中山概念店	04-8230332	彰化縣永靖鄉中山路1段872號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%B0%B8%E9%9D%96%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF1%E6%AE%B5872%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
338	福興工業	04-7684569	彰化縣福興鄉彰水路80號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E5%BD%B0%E6%B0%B4%E8%B7%AF80%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
339	福興活力員鹿	04-7777546	彰化縣福興鄉員鹿路2段207號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E5%93%A1%E9%B9%BF%E8%B7%AF2%E6%AE%B5207%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
340	管嶼國小	04-7703072	彰化縣福興鄉沿海路三段127號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E6%B2%BF%E6%B5%B7%E8%B7%AF%E4%B8%89%E6%AE%B5127%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
341	福興活力沿海	04-7777735	彰化縣福興鄉沿海路5段306號	https://www.google.com/maps?q=%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E7%A6%8F%E8%88%88%E6%B4%BB%E5%8A%9B%E6%B2%BF%E6%B5%B7%E5%BA%97&rlz=1C1GCEU_zh-TWTW997TW997&uact=5&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIESgQIQRgAUABYAGDzBmgAcAB4AIABZ4gBZ5
342	福興彰水	04-7698975	彰化縣福興鄉三汴村彰水路280號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E4%B8%89%E6%B1%B4%E6%9D%91%E5%BD%B0%E6%B0%B4%E8%B7%AF280%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
343	彰化活力向陽	04-7621063	彰化縣彰化市崙平南路148號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%B4%99%E5%B9%B3%E5%8D%97%E8%B7%AF148%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
344	彰化活力建國東	04-7286008	彰化縣彰化市建國東路122號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%BB%BA%E5%9C%8B%E6%9D%B1%E8%B7%AF122%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
345	彰化活力長順	04-7287608	彰化縣彰化市長順街42號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E9%95%B7%E9%A0%86%E8%A1%9742%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
346	彰化四維	04-7237696	彰化縣彰化市四維路86號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%9B%9B%E7%B6%AD%E8%B7%AF86%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
347	彰化漢銘	04-7627421	彰化縣彰化市中山路1段355號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF1%E6%AE%B5355%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
348	彰化活力大埔	04-7110223	彰化縣彰化市大埔路509號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%A4%A7%E5%9F%94%E8%B7%AF509%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
349	彰化台鳳	04-7375100	彰化縣彰化市彰化縣彰化市一心東街8號(台鳳社區)	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E4%B8%80%E5%BF%83%E6%9D%B1%E8%A1%978%E8%99%9F%28%E5%8F%B0%E9%B3%B3%E7%A4%BE%E5%8D%80%29&hl=zh-TW&ie=UTF8&iwloc=A
350	溪湖彰水	04-8610739	彰化縣溪湖鎮彰水路三段495號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E5%BD%B0%E6%B0%B4%E8%B7%AF%E4%B8%89%E6%AE%B5495%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
351	溪湖活力西環	04-8859855	彰化縣溪湖鎮西環路239號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E8%A5%BF%E7%92%B0%E8%B7%AF239%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
352	溪湖活力二溪	04-8850713	彰化縣溪湖鎮二溪路1段312號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E4%BA%8C%E6%BA%AA%E8%B7%AF1%E6%AE%B5312%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
353	溪州活力中山	04-8899858	彰化縣溪州鄉中山路3段442號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E5%B7%9E%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF3%E6%AE%B5442%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
354	溪州大庄	04-8805616	彰化縣溪州鄉大庄村登山路一段126號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E5%B7%9E%E9%84%89%E5%A4%A7%E5%BA%84%E6%9D%91%E7%99%BB%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B5126%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
355	鹿港活力護安	04-7785362	彰化縣鹿港鎮復興南路97號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E5%BE%A9%E8%88%88%E5%8D%97%E8%B7%AF97%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
356	鹿港活力鹿和	04-7777102	彰化縣鹿港鎮鹿和路1段468號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E9%B9%BF%E5%92%8C%E8%B7%AF1%E6%AE%B5468%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
357	鹿港活力頂草	04-7710379	彰化縣鹿港鎮頂草路2段23巷2-6號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E9%A0%82%E8%8D%89%E8%B7%AF2%E6%AE%B523%E5%B7%B72-6%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
358	鹿港活力民權	04-7772402	彰化縣鹿港鎮公園一路78號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E5%85%AC%E5%9C%92%E4%B8%80%E8%B7%AF78%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
359	鹿港活力中正	04-7778348	彰化縣鹿港鎮中正路437號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF437%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
360	合興彰水	04-8920871	彰化縣埤頭鄉合興村彰水路3段512號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%A4%E9%A0%AD%E9%84%89%E5%90%88%E8%88%88%E6%9D%91%E5%BD%B0%E6%B0%B4%E8%B7%AF3%E6%AE%B5512%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
361	埔鹽活力彰水	04-8658538	彰化縣埔鹽鄉埔南村彰水路1段316號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E9%B9%BD%E9%84%89%E5%9F%94%E5%8D%97%E6%9D%91%E5%BD%B0%E6%B0%B4%E8%B7%AF1%E6%AE%B5316%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
362	埔鹽中正	04-8657969	彰化縣埔鹽鄉好修村中正路227號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E9%B9%BD%E9%84%89%E5%A5%BD%E4%BF%AE%E6%9D%91%E4%B8%AD%E6%AD%A3%E8%B7%AF227%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
363	埔心活力員鹿	04-8285532	彰化縣埔心鄉員鹿路五段243-1號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E5%BF%83%E9%84%89%E5%93%A1%E9%B9%BF%E8%B7%AF%E4%BA%94%E6%AE%B5243-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
364	埔心活力明聖	04-8280122	彰化縣埔心鄉員鹿路1段213號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E5%BF%83%E9%84%89%E5%93%A1%E9%B9%BF%E8%B7%AF1%E6%AE%B5213%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
365	埔心中山	04-8238345	彰化縣埔心鄉太平村中山路1號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E5%BF%83%E9%84%89%E5%A4%AA%E5%B9%B3%E6%9D%91%E4%B8%AD%E5%B1%B1%E8%B7%AF1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
366	埔心仁里	04-8280463	彰化縣埔心鄉仁里村永坡路一段297號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E5%BF%83%E9%84%89%E4%BB%81%E9%87%8C%E6%9D%91%E6%B0%B8%E5%9D%A1%E8%B7%AF%E4%B8%80%E6%AE%B5297%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
367	梧鳳大溪	04-8291179	彰化縣埔心鄉大溪路三段168號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%94%E5%BF%83%E9%84%89%E5%A4%A7%E6%BA%AA%E8%B7%AF%E4%B8%89%E6%AE%B5168%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
368	員林中正	04-8312870	彰化縣員林鎮黎明里中正路101號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E9%BB%8E%E6%98%8E%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF101%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
369	員林活力新生	04-8332738	彰化縣員林鎮新生路70號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E6%96%B0%E7%94%9F%E8%B7%AF70%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
370	員林活力員大	04-8395567	彰化縣員林鎮員大路1段63號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E5%93%A1%E5%A4%A7%E8%B7%AF1%E6%AE%B563%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
371	林厝山腳	04-8369636	彰化縣員林鎮林厝里山腳路1段38號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E6%9E%97%E5%8E%9D%E9%87%8C%E5%B1%B1%E8%85%B3%E8%B7%AF1%E6%AE%B538%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
372	員林活力萬年	04-8335903	彰化縣員林鎮和平街5-1號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E5%92%8C%E5%B9%B3%E8%A1%975-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
373	員林活力浮圳	04-8338609	彰化縣員林鎮合作街100號	"https://www.google.com/maps/place/510%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E5%90%88%E4%BD%9C%E8%A1%97100%E8%99%9F/@23.9668112,120.5615929,15z/data=!3m1!4b1!4m6!3m5!1s0x346936fc034b589d:0x62cd92bb22f03d12!8m2!3d23.9667927!4d120.5800469!16s"
374	花壇站前	04-7879375	彰化縣花壇鄉中正路359號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%B1%E5%A3%87%E9%84%89%E4%B8%AD%E6%AD%A3%E8%B7%AF359%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
375	花壇活力彰員	04-7883558	彰化縣花壇鄉三春村彰員路一段606號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%B1%E5%A3%87%E9%84%89%E4%B8%89%E6%98%A5%E6%9D%91%E5%BD%B0%E5%93%A1%E8%B7%AF%E4%B8%80%E6%AE%B5606%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
376	芬園活力彰南	04-92511108	彰化縣芬園鄉彰南路4段456號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%AC%E5%9C%92%E9%84%89%E5%BD%B0%E5%8D%97%E8%B7%AF4%E6%AE%B5456%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
377	芬園2店	04-92528621	彰化縣芬園鄉社口村彰南路四段210號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%AC%E5%9C%92%E9%84%89%E7%A4%BE%E5%8F%A3%E6%9D%91%E5%BD%B0%E5%8D%97%E8%B7%AF%E5%9B%9B%E6%AE%B5210%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
378	芬園大埔	04-92528812	彰化縣芬園鄉大埔村彰南路四段827號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%AC%E5%9C%92%E9%84%89%E5%A4%A7%E5%9F%94%E6%9D%91%E5%BD%B0%E5%8D%97%E8%B7%AF%E5%9B%9B%E6%AE%B5827%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
379	和美活力線東	04-7364792	彰化縣和美鎮線東路3段1號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E7%B7%9A%E6%9D%B1%E8%B7%AF3%E6%AE%B51%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
380	和美活力彰新	04-7330510	彰化縣和美鎮彰新路2段480號	"https://www.google.com/maps/place/%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E5%92%8C%E7%BE%8E%E6%B4%BB%E5%8A%9B%E5%BD%B0%E6%96%B0/@24.1036819,120.5309851,17z/data=!3m1!4b1!4m6!3m5!1s0x346938a94b14eb21:0x1b2877870d29ff3e!8m2!3d24.103677!4d120.53356!16s"
381	和美活力彰美	04-7555650	彰化縣和美鎮彰美路5段280號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E5%BD%B0%E7%BE%8E%E8%B7%AF5%E6%AE%B5280%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
382	和美活力道周	04-7552522	彰化縣和美鎮道周路514號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E9%81%93%E5%91%A8%E8%B7%AF514%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
383	秀水活力番花	04-7685785	彰化縣秀水鄉番花路398號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%80%E6%B0%B4%E9%84%89%E7%95%AA%E8%8A%B1%E8%B7%AF398%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
384	秀水活力中山	04-7691658	彰化縣秀水鄉中山路363號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%80%E6%B0%B4%E9%84%89%E4%B8%AD%E5%B1%B1%E8%B7%AF363%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
385	竹塘-芝	04-8972056	彰化縣竹塘鄉竹塘村竹塘街54號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%B9%E5%A1%98%E9%84%89%E7%AB%B9%E5%A1%98%E6%9D%91%E7%AB%B9%E5%A1%98%E8%A1%9754%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
386	彰化活力竹塘	04-8975522	彰化縣竹塘鄉中興街2號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%B9%E5%A1%98%E9%84%89%E4%B8%AD%E8%88%88%E8%A1%972%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
387	田尾中山	04-8239469	彰化縣田尾鄉溪畔村中山路2段471號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E5%B0%BE%E9%84%89%E6%BA%AA%E7%95%94%E6%9D%91%E4%B8%AD%E5%B1%B1%E8%B7%AF2%E6%AE%B5471%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
388	田中新民	04-8763275	彰化縣田中鎮新民里民族街12號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E6%96%B0%E6%B0%91%E9%87%8C%E6%B0%91%E6%97%8F%E8%A1%9712%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
389	田中活力新生	04-8750995	彰化縣田中鎮南北街198號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E5%8D%97%E5%8C%97%E8%A1%97198%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
390	田中活力中州	04-8745738	彰化縣田中鎮中州路1段360號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E4%B8%AD%E5%B7%9E%E8%B7%AF1%E6%AE%B5360%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
391	永靖活力西門	04-8241506	彰化縣永靖鄉西門路33號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%B0%B8%E9%9D%96%E9%84%89%E8%A5%BF%E9%96%80%E8%B7%AF33%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
392	北斗活力復興	04-8873076	彰化縣北斗鎮復興路237號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E5%BE%A9%E8%88%88%E8%B7%AF237%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
393	北斗斗苑	04-8870148	彰化縣北斗鎮斗苑路1段11號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E6%96%97%E8%8B%91%E8%B7%AF1%E6%AE%B511%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
394	二林萬興	04-8680816	彰化縣二林鎮永興里二溪路六段420號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E6%B0%B8%E8%88%88%E9%87%8C%E4%BA%8C%E6%BA%AA%E8%B7%AF%E5%85%AD%E6%AE%B5420%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
395	二林活力中山	04-8966665	彰化縣二林鎮中山路171號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF171%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
396	二水公園	04-8797326	彰化縣二水鄉光化村光進二巷11號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%B0%B4%E9%84%89%E5%85%89%E5%8C%96%E6%9D%91%E5%85%89%E9%80%B2%E4%BA%8C%E5%B7%B711%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
397	彰化活力彰水	04-7519788	彰化縣彰化市彰水路31-3號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%BD%B0%E6%B0%B4%E8%B7%AF31-3%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
398	彰化活力自強南	04-7288543	彰化縣彰化市自強南路219號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E8%87%AA%E5%BC%B7%E5%8D%97%E8%B7%AF219%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
399	彰化師大概念店	04-7288713	彰化縣彰化市實踐路63號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%AF%A6%E8%B8%90%E8%B7%AF63%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
400	彰化自強概念店	04-7227310	彰化縣彰化市自強路22-1號	"https://www.google.com/maps/place/%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E5%BD%B0%E5%8C%96%E8%87%AA%E5%BC%B7%E6%A6%82%E5%BF%B5%E5%BA%97/@24.0895854,120.536639,17z/data=!3m1!4b1!4m5!3m4!1s0x346938a2c4c0e279:0xa5b9f06c343845d0!8m2!3d24.0895578!4d120."
401	彰化中華概念店	04-7237677	彰化縣彰化市中華路196號	"https://www.google.com/maps/place/500%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E4%B8%AD%E8%8F%AF%E8%B7%AF196%E8%99%9F/@24.0782843,120.5369338,17z/data=!3m1!4b1!4m5!3m4!1s0x3469389a9f269e05:0x67c1d5eada1528e8!8m2!3d24.0782843!4d120.5391225"
402	員林惠來概念店	04-8355180	彰化縣員林鎮惠來街101號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E6%83%A0%E4%BE%86%E8%A1%97101%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
403	員林員水概念店	04-8392419	彰化縣員林鎮員水路2段270-272號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E9%8E%AE%E5%93%A1%E6%B0%B4%E8%B7%AF2%E6%AE%B5270-272%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
404	員林大同概念店	04-8391638	彰化縣員林鎮大同路二段234號	"https://www.google.com/maps/place/%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E5%93%A1%E6%9E%97%E5%A4%A7%E5%90%8C%E6%A6%82%E5%BF%B5%E5%BA%97/@23.9692458,120.5716717,17z/data=!3m1!4b1!4m5!3m4!1s0x346936558a527669:0x1fb2476ddc924981!8m2!3d23.9692808!4d120"
405	和美美寮概念店	04-7554922	彰化縣和美鎮美寮路2段564號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E7%BE%8E%E5%AF%AE%E8%B7%AF2%E6%AE%B5564%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
406	彰化彰基概念店	04-7286616	彰化縣彰化市博愛街97號	http://maps.google.com/maps?q=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%8D%9A%E6%84%9B%E8%A1%9797%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
407	埔里中正概念店	04-92990086	南投縣埔里鎮中正路470-2號	https://maps.app.goo.gl/F23LxhFX4ijLWTMn8
